EmployeeID,EmployeeCount,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,IncomeBand,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1237,1,36,36-44,No,"Travel Rarely",363,"Research & Development",1,3,"Technical Degree",3,Female,77,1,3,"Manufacturing Director",1,Divorced,10252,10k-15k,4235,2,Yes,21,4,3,1,17,2,3,7,7,7,7
1238,1,33,27-35,No,"Travel Rarely",117,"Research & Development",9,3,Medical,1,Male,60,3,1,"Research Scientist",4,Married,2781,1k-5k,6311,0,No,13,3,2,1,15,5,3,14,10,4,10
1239,1,40,36-44,No,"Travel Rarely",107,Sales,10,3,"Technical Degree",2,Female,84,2,2,"Sales Executive",2,Divorced,6852,5k-10k,11591,7,No,12,3,2,1,7,2,4,5,1,1,3
1240,1,25,18-26,No,"Travel Rarely",1356,Sales,10,4,"Life Sciences",3,Male,57,3,2,"Sales Executive",4,Single,4950,1k-5k,20623,0,No,14,3,2,0,5,4,3,4,3,1,1
1241,1,30,27-35,No,"Travel Rarely",1465,"Research & Development",1,3,Medical,4,Male,63,3,1,"Research Scientist",2,Married,3579,1k-5k,9369,0,Yes,21,4,1,1,12,2,3,11,9,5,7
1242,1,42,36-44,No,"Travel Frequently",458,"Research & Development",26,5,Medical,1,Female,60,3,3,"Research Director",1,Married,13191,10k-15k,23281,3,Yes,17,3,3,0,20,6,3,1,0,0,0
1243,1,35,27-35,No,Non-Travel,1212,Sales,8,2,Marketing,3,Female,78,2,3,"Sales Executive",4,Married,10377,10k-15k,13755,4,Yes,11,3,2,1,16,6,2,13,2,4,12
1244,1,27,27-35,No,"Travel Rarely",1103,"Research & Development",14,3,"Life Sciences",1,Male,42,3,1,"Research Scientist",1,Married,2235,1k-5k,14377,1,Yes,14,3,4,2,9,3,2,9,7,6,8
1245,1,54,54-60,No,"Travel Frequently",966,"Research & Development",1,4,"Life Sciences",4,Female,53,3,3,"Manufacturing Director",3,Divorced,10502,10k-15k,9659,7,No,17,3,1,1,33,2,1,5,4,1,4
1246,1,44,36-44,No,"Travel Rarely",1117,"Research & Development",2,1,"Life Sciences",1,Female,72,4,1,"Research Scientist",4,Married,2011,1k-5k,19982,1,No,13,3,4,1,10,5,3,10,5,7,7
1248,1,19,18-26,Yes,Non-Travel,504,"Research & Development",10,3,Medical,1,Female,96,2,1,"Research Scientist",2,Single,1859,1k-5k,6148,1,Yes,25,4,2,0,1,2,4,1,1,0,0
1249,1,29,27-35,No,"Travel Rarely",1010,"Research & Development",1,3,"Life Sciences",1,Female,97,3,1,"Research Scientist",4,Divorced,3760,1k-5k,5598,1,No,15,3,1,3,3,5,3,3,2,1,2
1250,1,54,54-60,No,"Travel Rarely",685,"Research & Development",3,3,"Life Sciences",4,Male,85,3,4,"Research Director",4,Married,17779,15k-20k,23474,3,No,14,3,1,0,36,2,3,10,9,0,9
1251,1,31,27-35,No,"Travel Rarely",1332,"Research & Development",11,2,Medical,3,Male,80,3,2,"Healthcare Representative",1,Married,6833,5k-10k,17089,1,Yes,12,3,4,0,6,2,2,6,5,0,1
1252,1,31,27-35,No,"Travel Rarely",1062,"Research & Development",24,3,Medical,3,Female,96,2,2,"Healthcare Representative",1,Single,6812,5k-10k,17198,1,No,19,3,2,0,10,2,3,10,9,1,8
1254,1,59,54-60,No,"Travel Rarely",326,Sales,3,3,"Life Sciences",3,Female,48,2,2,"Sales Executive",4,Single,5171,5k-10k,16490,5,No,17,3,4,0,13,2,3,6,1,0,5
1255,1,43,36-44,No,"Travel Rarely",920,"Research & Development",3,3,"Life Sciences",3,Male,96,1,5,"Research Director",4,Married,19740,15k-20k,18625,3,No,14,3,2,1,25,2,3,8,7,0,7
1256,1,49,45-53,No,"Travel Rarely",1098,"Research & Development",4,2,Medical,1,Male,85,2,5,Manager,3,Married,18711,15k-20k,12124,2,No,13,3,3,1,23,2,4,1,0,0,0
1257,1,36,36-44,No,"Travel Frequently",469,"Research & Development",3,3,"Technical Degree",3,Male,46,3,1,"Research Scientist",2,Married,3692,1k-5k,9256,1,No,12,3,3,0,12,2,2,11,10,0,7
1258,1,48,45-53,No,"Travel Rarely",969,"Research & Development",2,2,"Technical Degree",4,Male,76,4,1,"Laboratory Technician",2,Single,2559,1k-5k,16620,5,No,11,3,3,0,7,4,2,1,0,0,0
1259,1,27,27-35,No,"Travel Rarely",1167,"Research & Development",4,2,"Life Sciences",1,Male,76,3,1,"Research Scientist",3,Divorced,2517,1k-5k,3208,1,No,11,3,2,3,5,2,3,5,3,0,3
1260,1,29,27-35,No,"Travel Rarely",1329,"Research & Development",7,3,"Life Sciences",3,Male,82,3,2,"Healthcare Representative",4,Divorced,6623,5k-10k,4204,1,Yes,11,3,2,2,6,2,3,6,0,1,0
1263,1,48,45-53,No,"Travel Rarely",715,"Research & Development",1,3,"Life Sciences",4,Male,76,2,5,"Research Director",4,Single,18265,15k-20k,8733,6,No,12,3,3,0,25,3,4,1,0,0,0
1264,1,29,27-35,No,"Travel Rarely",694,"Research & Development",1,3,"Life Sciences",4,Female,87,2,4,"Research Director",4,Divorced,16124,15k-20k,3423,3,No,14,3,2,2,9,2,2,7,7,1,7
1265,1,34,27-35,No,"Travel Rarely",1320,"Research & Development",20,3,"Technical Degree",3,Female,89,4,1,"Research Scientist",3,Married,2585,1k-5k,21643,0,No,17,3,4,0,2,5,2,1,0,0,0
1267,1,44,36-44,No,"Travel Rarely",1099,Sales,5,3,Marketing,2,Male,88,3,5,Manager,2,Married,18213,15k-20k,8751,7,No,11,3,3,1,26,5,3,22,9,3,10
1268,1,33,27-35,No,"Travel Rarely",536,Sales,10,5,Marketing,4,Male,82,4,3,"Sales Executive",3,Divorced,8380,5k-10k,21708,0,Yes,14,3,4,2,10,3,3,9,8,0,8
1269,1,19,18-26,No,"Travel Rarely",265,"Research & Development",25,3,"Life Sciences",2,Female,57,4,1,"Research Scientist",4,Single,2994,1k-5k,21221,1,Yes,12,3,4,0,1,2,3,1,0,0,1
1270,1,23,18-26,No,"Travel Rarely",373,"Research & Development",1,2,"Life Sciences",4,Male,47,3,1,"Research Scientist",3,Married,1223,1k-5k,16901,1,No,22,4,4,1,1,2,3,1,0,0,1
1273,1,25,18-26,Yes,"Travel Frequently",599,Sales,24,1,"Life Sciences",3,Male,73,1,1,"Sales Representative",4,Single,1118,1k-5k,8040,1,Yes,14,3,4,0,1,4,3,1,0,1,0
1275,1,26,18-26,No,"Travel Rarely",583,"Research & Development",4,2,"Life Sciences",3,Male,53,3,1,"Research Scientist",4,Single,2875,1k-5k,9973,1,Yes,20,4,2,0,8,2,2,8,5,2,2
1277,1,45,45-53,Yes,"Travel Rarely",1449,Sales,2,3,Marketing,1,Female,94,1,5,Manager,2,Single,18824,15k-20k,2493,2,Yes,16,3,1,0,26,2,3,24,10,1,11
1278,1,55,54-60,No,Non-Travel,177,"Research & Development",8,1,Medical,4,Male,37,2,4,"Healthcare Representative",2,Divorced,13577,10k-15k,25592,1,Yes,15,3,4,1,34,3,3,33,9,15,0
1279,1,21,18-26,Yes,"Travel Frequently",251,"Research & Development",10,2,"Life Sciences",1,Female,45,2,1,"Laboratory Technician",3,Single,2625,1k-5k,25308,1,No,20,4,3,0,2,2,1,2,2,2,2
1280,1,46,45-53,No,"Travel Rarely",168,Sales,4,2,Marketing,4,Female,33,2,5,Manager,2,Married,18789,15k-20k,9946,2,No,14,3,3,1,26,2,3,11,4,0,8
1281,1,34,27-35,No,"Travel Rarely",131,Sales,2,3,Marketing,3,Female,86,3,2,"Sales Executive",1,Single,4538,1k-5k,6039,0,Yes,12,3,4,0,4,3,3,3,2,0,2
1282,1,51,45-53,No,"Travel Frequently",237,Sales,9,3,"Life Sciences",4,Male,83,3,5,Manager,2,Divorced,19847,15k-20k,19196,4,Yes,24,4,1,1,31,5,2,29,10,11,10
1283,1,59,54-60,No,"Travel Rarely",1429,"Research & Development",18,4,Medical,4,Male,67,3,3,"Manufacturing Director",4,Single,10512,10k-15k,20002,6,No,12,3,4,0,25,6,2,9,7,5,4
1285,1,34,27-35,No,"Travel Frequently",135,"Research & Development",19,3,Medical,3,Female,46,3,2,"Laboratory Technician",2,Divorced,4444,1k-5k,22534,4,No,13,3,3,2,15,2,4,11,8,5,10
1286,1,28,27-35,No,"Travel Frequently",791,"Research & Development",1,4,Medical,4,Male,44,3,1,"Laboratory Technician",3,Single,2154,1k-5k,6842,0,Yes,11,3,3,0,5,2,2,4,2,0,2
1288,1,44,36-44,No,"Travel Rarely",1199,"Research & Development",4,2,"Life Sciences",3,Male,92,4,5,Manager,1,Divorced,19190,15k-20k,17477,1,No,14,3,4,2,26,4,2,25,9,14,13
1289,1,34,27-35,No,"Travel Frequently",648,"Human Resources",11,3,"Life Sciences",3,Male,56,2,2,"Human Resources",2,Married,4490,1k-5k,21833,4,No,11,3,4,2,14,5,4,10,9,1,8
1291,1,35,27-35,No,"Travel Rarely",735,"Research & Development",6,1,"Life Sciences",3,Male,66,3,1,"Research Scientist",3,Married,3506,1k-5k,6020,0,Yes,14,3,4,0,4,3,3,3,2,2,2
1292,1,42,36-44,No,"Travel Rarely",603,"Research & Development",7,4,Medical,2,Female,78,4,2,"Research Scientist",2,Married,2372,1k-5k,5628,6,Yes,16,3,4,0,18,2,3,1,0,0,0
1293,1,43,36-44,No,"Travel Rarely",531,Sales,4,4,Marketing,4,Female,56,2,3,"Sales Executive",4,Single,10231,10k-15k,20364,3,No,14,3,4,0,23,3,4,21,7,15,17
1294,1,36,36-44,No,"Travel Rarely",429,"Research & Development",2,4,"Life Sciences",3,Female,53,3,2,"Manufacturing Director",2,Single,5410,5k-10k,2323,9,Yes,11,3,4,0,18,2,3,16,14,5,12
1295,1,44,36-44,Yes,"Travel Rarely",621,"Research & Development",15,3,Medical,1,Female,73,3,3,"Healthcare Representative",4,Married,7978,5k-10k,14075,1,No,11,3,4,1,10,2,3,10,7,0,5
1296,1,28,27-35,No,"Travel Frequently",193,"Research & Development",2,3,"Life Sciences",4,Male,52,2,1,"Laboratory Technician",4,Married,3867,1k-5k,14222,1,Yes,12,3,2,1,2,2,3,2,2,2,2
1297,1,51,45-53,No,"Travel Frequently",968,"Research & Development",6,2,Medical,2,Female,40,2,1,"Laboratory Technician",3,Single,2838,1k-5k,4257,0,No,14,3,2,0,8,6,2,7,0,7,7
1298,1,30,27-35,No,Non-Travel,879,"Research & Development",9,2,Medical,3,Female,72,3,2,"Manufacturing Director",3,Single,4695,1k-5k,12858,7,Yes,18,3,3,0,10,3,3,8,4,1,7
1299,1,29,27-35,Yes,"Travel Rarely",806,"Research & Development",7,3,"Technical Degree",2,Female,39,3,1,"Laboratory Technician",3,Divorced,3339,1k-5k,17285,3,Yes,13,3,1,2,10,2,3,7,7,7,7
1301,1,28,27-35,No,"Travel Rarely",640,"Research & Development",1,3,"Technical Degree",4,Male,84,3,1,"Research Scientist",1,Single,2080,1k-5k,4732,2,No,11,3,2,0,5,2,2,3,2,1,2
1303,1,25,18-26,No,"Travel Rarely",266,"Research & Development",1,3,Medical,4,Female,40,3,1,"Research Scientist",2,Single,2096,1k-5k,18830,1,No,18,3,4,0,2,3,2,2,2,2,1
1304,1,32,27-35,No,"Travel Rarely",604,Sales,8,3,Medical,3,Male,56,4,2,"Sales Executive",4,Married,6209,5k-10k,11693,1,No,15,3,3,2,10,4,4,10,7,0,8
1306,1,45,45-53,No,"Travel Frequently",364,"Research & Development",25,3,Medical,2,Female,83,3,5,Manager,2,Single,18061,15k-20k,13035,3,No,22,4,3,0,22,4,3,0,0,0,0
1307,1,39,36-44,No,"Travel Rarely",412,"Research & Development",13,4,Medical,3,Female,94,2,4,Manager,2,Divorced,17123,15k-20k,17334,6,Yes,13,3,4,2,21,4,3,19,9,15,2
1308,1,58,54-60,No,"Travel Rarely",848,"Research & Development",23,4,"Life Sciences",1,Male,88,3,1,"Research Scientist",3,Divorced,2372,1k-5k,26076,1,No,12,3,4,2,2,3,3,2,2,2,2
1309,1,32,27-35,Yes,"Travel Rarely",1089,"Research & Development",7,2,"Life Sciences",4,Male,79,3,2,"Laboratory Technician",3,Married,4883,1k-5k,22845,1,No,18,3,1,1,10,3,3,10,4,1,1
1310,1,39,36-44,Yes,"Travel Rarely",360,"Research & Development",23,3,Medical,3,Male,93,3,1,"Research Scientist",1,Single,3904,1k-5k,22154,0,No,13,3,1,0,6,2,3,5,2,0,3
1311,1,30,27-35,No,"Travel Rarely",1138,"Research & Development",6,3,"Technical Degree",1,Female,48,2,2,"Laboratory Technician",4,Married,4627,1k-5k,23631,0,No,12,3,1,1,10,6,3,9,2,6,7
1312,1,36,36-44,No,"Travel Rarely",325,"Research & Development",10,4,"Technical Degree",4,Female,63,3,3,"Healthcare Representative",3,Married,7094,5k-10k,5747,3,No,12,3,1,0,10,0,3,7,7,1,7
1314,1,46,45-53,No,"Travel Rarely",991,"Human Resources",1,2,"Life Sciences",4,Female,44,3,1,"Human Resources",1,Single,3423,1k-5k,22957,6,No,12,3,3,0,10,3,4,7,6,5,7
1315,1,28,27-35,No,Non-Travel,1476,"Research & Development",1,3,"Life Sciences",3,Female,55,1,2,"Laboratory Technician",4,Married,6674,5k-10k,16392,0,No,11,3,1,3,10,6,3,9,8,7,5
1317,1,50,45-53,No,"Travel Rarely",1322,"Research & Development",28,3,"Life Sciences",4,Female,43,3,4,"Research Director",1,Married,16880,15k-20k,22422,4,Yes,11,3,2,0,25,2,3,3,2,1,2
1318,1,40,36-44,Yes,"Travel Rarely",299,Sales,25,4,Marketing,4,Male,57,2,3,"Sales Executive",2,Single,9094,5k-10k,17235,2,Yes,12,3,3,0,9,2,3,5,4,1,0
1319,1,52,45-53,Yes,"Travel Rarely",1030,Sales,5,3,"Life Sciences",2,Male,64,3,3,"Sales Executive",2,Single,8446,5k-10k,21534,9,Yes,19,3,3,0,10,2,2,8,7,7,7
1321,1,30,27-35,No,"Travel Rarely",634,"Research & Development",17,4,Medical,2,Female,95,3,3,Manager,1,Married,11916,10k-15k,25927,1,Yes,23,4,4,2,9,2,3,9,1,0,8
1322,1,39,36-44,No,"Travel Rarely",524,"Research & Development",18,2,"Life Sciences",1,Male,32,3,2,"Manufacturing Director",3,Single,4534,1k-5k,13352,0,No,11,3,1,0,9,6,3,8,7,1,7
1324,1,31,27-35,No,Non-Travel,587,Sales,2,4,"Life Sciences",4,Female,57,3,3,"Sales Executive",3,Divorced,9852,5k-10k,8935,1,Yes,19,3,1,1,10,5,2,10,8,9,6
1329,1,41,36-44,No,Non-Travel,256,Sales,10,2,Medical,3,Male,40,1,2,"Sales Executive",2,Single,6151,5k-10k,22074,1,No,13,3,1,0,19,4,3,19,2,11,9
1331,1,31,27-35,Yes,"Travel Frequently",1060,Sales,1,3,"Life Sciences",4,Female,54,3,1,"Sales Representative",2,Single,2302,1k-5k,8319,1,Yes,11,3,1,0,3,2,4,3,2,2,2
1333,1,44,36-44,Yes,"Travel Rarely",935,"Research & Development",3,3,"Life Sciences",1,Male,89,3,1,"Laboratory Technician",1,Married,2362,1k-5k,14669,4,No,12,3,3,0,10,4,4,3,2,1,2
1334,1,42,36-44,No,Non-Travel,495,"Research & Development",2,1,"Life Sciences",3,Male,37,3,4,Manager,3,Married,17861,15k-20k,26582,0,Yes,13,3,4,0,21,3,2,20,8,2,10
1336,1,55,54-60,No,"Travel Rarely",282,"Research & Development",2,2,Medical,4,Female,58,1,5,Manager,3,Married,19187,15k-20k,6992,4,No,14,3,4,1,23,5,3,19,9,9,11
1338,1,56,54-60,No,"Travel Rarely",206,"Human Resources",8,4,"Life Sciences",4,Male,99,3,5,Manager,2,Single,19717,15k-20k,4022,6,No,14,3,1,0,36,4,3,7,3,7,7
1340,1,40,36-44,No,Non-Travel,458,"Research & Development",16,2,"Life Sciences",3,Male,74,3,1,"Research Scientist",3,Divorced,3544,1k-5k,8532,9,No,16,3,2,1,6,0,3,4,2,0,0
1344,1,34,27-35,No,"Travel Rarely",943,"Research & Development",9,3,"Life Sciences",4,Male,86,3,3,"Healthcare Representative",4,Divorced,8500,5k-10k,5494,0,No,11,3,4,1,10,0,2,9,7,1,6
1346,1,40,36-44,No,"Travel Rarely",523,"Research & Development",2,3,"Life Sciences",3,Male,98,3,2,"Research Scientist",4,Single,4661,1k-5k,22455,1,No,13,3,3,0,9,4,3,9,8,8,8
1349,1,41,36-44,No,"Travel Frequently",1018,Sales,1,3,Marketing,3,Female,66,3,2,"Sales Executive",1,Divorced,4103,1k-5k,4297,0,No,17,3,4,1,10,2,3,9,3,1,7
1350,1,35,27-35,No,"Travel Frequently",482,"Research & Development",4,4,"Life Sciences",3,Male,87,3,2,"Research Scientist",3,Single,4249,1k-5k,2690,1,Yes,11,3,2,0,9,3,3,9,6,1,1
1352,1,51,45-53,No,"Travel Rarely",770,"Human Resources",5,3,"Life Sciences",3,Male,84,3,4,Manager,2,Divorced,14026,10k-15k,17588,1,Yes,11,3,2,1,33,2,3,33,9,0,10
1355,1,38,36-44,No,"Travel Rarely",1009,Sales,2,2,"Life Sciences",2,Female,31,3,2,"Sales Executive",1,Divorced,6893,5k-10k,19461,3,No,15,3,4,1,11,3,3,7,7,1,7
1356,1,34,27-35,No,"Travel Rarely",507,Sales,15,2,Medical,3,Female,66,3,2,"Sales Executive",1,Single,6125,5k-10k,23553,1,No,12,3,4,0,10,6,4,10,8,9,6
1358,1,25,18-26,No,"Travel Rarely",882,"Research & Development",19,1,Medical,4,Male,67,3,1,"Laboratory Technician",4,Married,3669,1k-5k,9075,3,No,11,3,3,3,7,6,2,3,2,1,2
1360,1,58,54-60,Yes,"Travel Rarely",601,"Research & Development",7,4,Medical,3,Female,53,2,3,"Manufacturing Director",1,Married,10008,10k-15k,12023,7,Yes,14,3,4,0,31,0,2,10,9,5,9
1361,1,40,36-44,No,"Travel Rarely",329,"Research & Development",1,4,"Life Sciences",2,Male,88,3,1,"Laboratory Technician",2,Married,2387,1k-5k,6762,3,No,22,4,3,1,7,3,3,4,2,0,3
1362,1,36,36-44,No,"Travel Frequently",607,Sales,7,3,Marketing,1,Female,83,4,2,"Sales Executive",1,Married,4639,1k-5k,2261,2,No,16,3,4,1,17,2,2,15,7,6,13
1363,1,48,45-53,No,"Travel Rarely",855,"Research & Development",4,3,"Life Sciences",4,Male,54,3,3,"Manufacturing Director",4,Single,7898,5k-10k,18706,1,No,11,3,3,0,11,2,3,10,9,0,8
1364,1,27,27-35,No,"Travel Rarely",1291,Sales,11,3,Medical,3,Female,98,4,1,"Sales Representative",4,Married,2534,1k-5k,6527,8,No,14,3,2,1,5,4,3,1,0,0,0
1367,1,51,45-53,No,"Travel Rarely",1405,"Research & Development",11,2,"Technical Degree",4,Female,82,2,4,"Manufacturing Director",2,Single,13142,10k-15k,24439,3,No,16,3,2,0,29,1,2,5,2,0,3
1368,1,18,18-26,No,Non-Travel,1124,"Research & Development",1,3,"Life Sciences",4,Female,97,3,1,"Laboratory Technician",4,Single,1611,1k-5k,19305,1,No,15,3,3,0,0,5,4,0,0,0,0
1369,1,35,27-35,No,"Travel Rarely",817,"Research & Development",1,3,Medical,4,Female,60,2,2,"Laboratory Technician",4,Married,5363,5k-10k,10846,0,No,12,3,2,1,10,0,3,9,7,0,0
1371,1,27,27-35,No,"Travel Frequently",793,Sales,2,1,"Life Sciences",4,Male,43,1,2,"Sales Executive",4,Single,5071,5k-10k,20392,3,No,20,4,2,0,8,3,3,6,2,0,0
1372,1,55,54-60,Yes,"Travel Rarely",267,Sales,13,4,Marketing,1,Male,85,4,4,"Sales Executive",3,Single,13695,10k-15k,9277,6,Yes,17,3,3,0,24,2,2,19,7,3,8
1373,1,56,54-60,No,"Travel Rarely",1369,"Research & Development",23,3,"Life Sciences",4,Male,68,3,4,"Manufacturing Director",2,Married,13402,10k-15k,18235,4,Yes,12,3,1,1,33,0,3,19,16,15,9
1374,1,34,27-35,No,Non-Travel,999,"Research & Development",26,1,"Technical Degree",1,Female,92,2,1,"Research Scientist",3,Divorced,2029,1k-5k,15891,1,No,20,4,3,3,5,2,3,5,4,0,0
1375,1,40,36-44,No,"Travel Rarely",1202,"Research & Development",2,1,Medical,2,Female,89,4,2,"Healthcare Representative",3,Divorced,6377,5k-10k,13888,5,No,20,4,2,3,15,0,3,12,11,11,8
1377,1,34,27-35,No,"Travel Rarely",285,"Research & Development",29,3,Medical,2,Male,86,3,2,"Laboratory Technician",3,Married,5429,5k-10k,17491,4,No,13,3,1,2,10,1,3,8,7,7,7
1379,1,31,27-35,Yes,"Travel Frequently",703,Sales,2,3,"Life Sciences",3,Female,90,2,1,"Sales Representative",4,Single,2785,1k-5k,11882,7,No,14,3,3,0,3,3,4,1,0,0,0
1380,1,35,27-35,Yes,"Travel Frequently",662,Sales,18,4,Marketing,4,Female,67,3,2,"Sales Executive",3,Married,4614,1k-5k,23288,0,Yes,18,3,3,1,5,0,2,4,2,3,2
1382,1,38,36-44,No,"Travel Frequently",693,"Research & Development",7,3,"Life Sciences",4,Male,57,4,1,"Research Scientist",3,Divorced,2610,1k-5k,15748,1,No,11,3,4,3,4,2,3,4,2,0,3
1383,1,34,27-35,No,"Travel Rarely",404,"Research & Development",2,4,"Technical Degree",3,Female,98,3,2,"Healthcare Representative",4,Single,6687,5k-10k,6163,1,No,11,3,4,0,14,2,4,14,11,4,11
1387,1,28,27-35,No,"Travel Rarely",736,Sales,26,3,"Life Sciences",3,Male,48,2,2,"Sales Executive",1,Married,4724,1k-5k,24232,1,No,11,3,3,1,5,0,3,5,3,0,4
1389,1,31,27-35,Yes,"Travel Rarely",330,"Research & Development",22,4,Medical,4,Male,98,3,2,"Manufacturing Director",3,Married,6179,5k-10k,21057,1,Yes,15,3,4,2,10,3,2,10,2,6,7
1390,1,39,36-44,No,"Travel Rarely",1498,Sales,21,4,"Life Sciences",1,Male,44,2,2,"Sales Executive",4,Married,6120,5k-10k,3567,3,Yes,12,3,4,2,8,2,4,5,4,1,4
1391,1,51,45-53,No,"Travel Frequently",541,Sales,2,3,Marketing,2,Male,52,3,3,"Sales Executive",2,Married,10596,10k-15k,15395,2,No,11,3,2,0,14,5,3,4,2,3,2
1392,1,41,36-44,No,"Travel Frequently",1200,"Research & Development",22,3,"Life Sciences",4,Female,75,3,2,"Research Scientist",4,Divorced,5467,5k-10k,13953,3,Yes,14,3,1,2,12,4,2,6,2,3,3
1394,1,37,36-44,No,"Travel Rarely",1439,"Research & Development",4,1,"Life Sciences",3,Male,54,3,1,"Research Scientist",3,Married,2996,1k-5k,5182,7,Yes,15,3,4,0,8,2,3,6,4,1,3
1395,1,33,27-35,No,"Travel Frequently",1111,Sales,5,1,"Life Sciences",2,Male,61,3,2,"Sales Executive",4,Married,9998,5k-10k,19293,6,No,13,3,1,0,8,2,4,5,4,1,2
1396,1,32,27-35,No,"Travel Rarely",499,Sales,2,1,Marketing,3,Male,36,3,2,"Sales Executive",2,Married,4078,1k-5k,20497,0,Yes,13,3,1,3,4,3,2,3,2,1,2
1397,1,39,36-44,No,Non-Travel,1485,"Research & Development",25,2,"Life Sciences",3,Male,71,3,3,"Healthcare Representative",3,Married,10920,10k-15k,3449,3,No,21,4,2,1,13,2,3,6,4,0,5
1399,1,25,18-26,No,"Travel Rarely",1372,Sales,18,1,"Life Sciences",1,Male,93,4,2,"Sales Executive",3,Married,6232,5k-10k,12477,2,No,11,3,2,0,6,3,2,3,2,1,2
1401,1,52,45-53,No,"Travel Frequently",322,"Research & Development",28,2,Medical,4,Female,59,4,4,"Manufacturing Director",3,Married,13247,10k-15k,9731,2,Yes,11,3,2,1,24,3,2,5,3,0,2
1402,1,43,36-44,No,"Travel Rarely",930,"Research & Development",6,3,Medical,1,Female,73,2,2,"Research Scientist",3,Single,4081,1k-5k,20003,1,Yes,14,3,1,0,20,3,1,20,7,1,8
1403,1,27,27-35,No,"Travel Rarely",205,Sales,10,3,Marketing,4,Female,98,2,2,"Sales Executive",4,Married,5769,5k-10k,7100,1,Yes,11,3,4,0,6,3,3,6,2,4,4
1405,1,27,27-35,Yes,"Travel Rarely",135,"Research & Development",17,4,"Life Sciences",4,Female,51,3,1,"Research Scientist",3,Single,2394,1k-5k,25681,1,Yes,13,3,4,0,8,2,3,8,2,7,7
1407,1,26,18-26,No,"Travel Rarely",683,"Research & Development",2,1,Medical,1,Male,36,2,1,"Research Scientist",4,Single,3904,1k-5k,4050,0,No,12,3,4,0,5,2,3,4,3,1,1
1408,1,42,36-44,No,"Travel Rarely",1147,"Human Resources",10,3,"Human Resources",3,Female,31,3,4,Manager,1,Married,16799,15k-20k,16616,0,No,14,3,3,1,21,5,3,20,7,0,9
1409,1,52,45-53,No,"Travel Rarely",258,"Research & Development",8,4,Other,3,Female,54,3,1,"Laboratory Technician",1,Married,2950,1k-5k,17363,9,No,13,3,3,0,12,2,1,5,4,0,4
1411,1,37,36-44,No,"Travel Rarely",1462,"Research & Development",11,3,Medical,1,Female,94,3,1,"Laboratory Technician",3,Single,3629,1k-5k,19106,4,No,18,3,1,0,8,6,3,3,2,0,2
1412,1,35,27-35,No,"Travel Frequently",200,"Research & Development",18,2,"Life Sciences",3,Male,60,3,3,"Manufacturing Director",4,Single,9362,5k-10k,19944,2,No,11,3,3,0,10,2,3,2,2,2,2
1415,1,25,18-26,No,"Travel Rarely",949,"Research & Development",1,3,"Technical Degree",1,Male,81,3,1,"Laboratory Technician",4,Married,3229,1k-5k,4910,4,No,11,3,2,1,7,2,2,3,2,0,2
1417,1,26,18-26,No,"Travel Rarely",652,"Research & Development",7,3,Other,3,Male,100,4,1,"Laboratory Technician",1,Single,3578,1k-5k,23577,0,No,12,3,4,0,8,2,3,7,7,0,7
1419,1,29,27-35,No,"Travel Rarely",332,"Human Resources",17,3,Other,2,Male,51,2,3,"Human Resources",1,Single,7988,5k-10k,9769,1,No,13,3,1,0,10,3,2,10,9,0,9
1420,1,49,45-53,Yes,"Travel Frequently",1475,"Research & Development",28,2,"Life Sciences",1,Male,97,2,2,"Laboratory Technician",1,Single,4284,1k-5k,22710,3,No,20,4,1,0,20,2,3,4,3,1,3
1421,1,29,27-35,Yes,"Travel Frequently",337,"Research & Development",14,1,Other,3,Female,84,3,3,"Healthcare Representative",4,Single,7553,5k-10k,22930,0,Yes,12,3,1,0,9,1,3,8,7,7,7
1422,1,54,54-60,No,"Travel Rarely",971,"Research & Development",1,3,Medical,4,Female,54,3,4,"Research Director",4,Single,17328,15k-20k,5652,6,No,19,3,4,0,29,3,2,20,7,12,7
1423,1,58,54-60,No,"Travel Rarely",1055,"Research & Development",1,3,Medical,4,Female,76,3,5,"Research Director",1,Married,19701,15k-20k,22456,3,Yes,21,4,3,1,32,3,3,9,8,1,5
1424,1,55,54-60,No,"Travel Rarely",1136,"Research & Development",1,4,Medical,2,Male,81,4,4,"Research Director",4,Divorced,14732,10k-15k,12414,2,No,13,3,4,2,31,4,4,7,7,0,0
1425,1,36,36-44,No,"Travel Rarely",1174,Sales,3,4,Marketing,1,Female,99,3,2,"Sales Executive",2,Single,9278,5k-10k,20763,3,Yes,16,3,4,0,15,3,3,5,4,0,1
1427,1,31,27-35,Yes,"Travel Frequently",667,Sales,1,4,"Life Sciences",2,Female,50,1,1,"Sales Representative",3,Single,1359,1k-5k,16154,1,No,12,3,2,0,1,3,3,1,0,0,0
